product_id,year,month,date,units_sold,price_per_unit,sales_dollars,product_name
901013e4-5264-4ba9-bc5e-437fc92bb064,2023,3,2023-03-01,422,54.98,23201.56,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2023,4,2023-04-01,86,159.95,13755.7,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2023,5,2023-05-01,98,99.12,9713.76,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2023,6,2023-06-01,402,172.62,69393.24,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2023,7,2023-07-01,131,54.49,7138.19,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2023,8,2023-08-01,196,83.97,16458.12,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2023,9,2023-09-01,438,154.31,67587.78,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2023,10,2023-10-01,204,192.47,39263.88,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2023,11,2023-11-01,484,134.03,64870.52,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2023,12,2023-12-01,118,164.49,19409.82,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2024,1,2024-01-01,388,194.55,75485.4,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2024,2,2024-02-01,286,42.67,12203.62,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2024,3,2024-03-01,330,190.27,62789.1,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2024,4,2024-04-01,279,150.15,41891.85,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2024,5,2024-05-01,400,61.35,24540.0,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2024,6,2024-06-01,494,44.85,22155.9,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2024,7,2024-07-01,160,44.43,7108.8,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2024,8,2024-08-01,417,77.35,32254.95,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2024,9,2024-09-01,253,119.55,30246.15,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2024,10,2024-10-01,456,52.54,23958.24,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2024,11,2024-11-01,81,152.38,12342.78,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2024,12,2024-12-01,177,55.83,9881.91,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2025,1,2025-01-01,275,173.28,47652.0,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2025,2,2025-02-01,411,80.34,33019.74,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2025,3,2025-03-01,229,86.91,19902.39,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2025,4,2025-04-01,75,90.83,6812.25,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2025,5,2025-05-01,63,92.32,5816.16,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2025,6,2025-06-01,310,45.57,14126.7,"6-Zone Radiant Manifold, Stainless"
901013e4-5264-4ba9-bc5e-437fc92bb064,2025,7,2025-07-01,487,101.49,49425.63,"6-Zone Radiant Manifold, Stainless"
fc77638a-6d4b-43bd-bdd5-46613b302581,2023,1,2023-01-01,210,197.01,41372.1,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2023,2,2023-02-01,392,42.05,16483.6,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2023,3,2023-03-01,117,84.45,9880.65,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2023,4,2023-04-01,331,98.99,32765.69,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2023,5,2023-05-01,187,55.22,10326.14,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2023,6,2023-06-01,183,161.5,29554.5,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2023,7,2023-07-01,162,168.77,27340.74,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2023,8,2023-08-01,190,127.11,24150.9,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2023,9,2023-09-01,184,187.12,34430.08,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2023,10,2023-10-01,297,11.8,3504.6,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2023,11,2023-11-01,263,136.24,35831.12,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2023,12,2023-12-01,416,161.44,67159.04,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2024,1,2024-01-01,234,114.7,26839.8,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2024,2,2024-02-01,485,153.37,74384.45,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2024,3,2024-03-01,490,155.37,76131.3,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2024,4,2024-04-01,401,115.66,46379.66,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2024,5,2024-05-01,475,16.87,8013.25,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2024,6,2024-06-01,329,33.96,11172.84,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2024,7,2024-07-01,491,118.4,58134.4,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2024,8,2024-08-01,60,166.51,9990.6,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2024,9,2024-09-01,487,16.46,8016.02,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2024,10,2024-10-01,402,18.84,7573.68,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2024,11,2024-11-01,467,65.04,30373.68,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2024,12,2024-12-01,187,189.18,35376.66,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2025,1,2025-01-01,139,39.71,5519.69,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2025,2,2025-02-01,379,139.46,52855.34,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2025,3,2025-03-01,148,88.85,13149.8,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2025,4,2025-04-01,449,88.31,39651.19,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2025,5,2025-05-01,286,101.8,29114.8,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2025,6,2025-06-01,431,17.07,7357.17,3-psi Gas Leak Detector Spray
fc77638a-6d4b-43bd-bdd5-46613b302581,2025,7,2025-07-01,83,64.86,5383.38,3-psi Gas Leak Detector Spray
d6688450-16d3-4d63-9a75-b67b5e558178,2023,1,2023-01-01,113,118.48,13388.24,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2023,2,2023-02-01,312,27.21,8489.52,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2023,3,2023-03-01,89,97.8,8704.2,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2023,4,2023-04-01,370,196.78,72808.6,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2023,5,2023-05-01,236,118.62,27994.32,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2023,6,2023-06-01,70,167.9,11753.0,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2023,7,2023-07-01,449,50.78,22800.22,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2023,8,2023-08-01,186,36.77,6839.22,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2023,9,2023-09-01,309,165.02,50991.18,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2023,10,2023-10-01,203,189.49,38466.47,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2023,11,2023-11-01,299,163.04,48748.96,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2023,12,2023-12-01,180,34.88,6278.4,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2024,1,2024-01-01,129,85.06,10972.74,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2024,2,2024-02-01,211,88.14,18597.54,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2024,3,2024-03-01,259,138.37,35837.83,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2024,4,2024-04-01,65,91.26,5931.9,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2024,5,2024-05-01,304,93.33,28372.32,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2024,6,2024-06-01,379,153.75,58271.25,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2024,7,2024-07-01,63,19.26,1213.38,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2024,8,2024-08-01,59,108.86,6422.74,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2024,9,2024-09-01,290,16.4,4756.0,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2024,10,2024-10-01,474,68.16,32307.84,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2024,11,2024-11-01,53,10.42,552.26,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2024,12,2024-12-01,188,62.05,11665.4,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2025,1,2025-01-01,452,34.25,15481.0,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2025,2,2025-02-01,232,108.23,25109.36,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2025,3,2025-03-01,111,187.21,20780.31,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2025,4,2025-04-01,417,125.32,52258.44,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2025,5,2025-05-01,311,153.98,47887.78,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2025,6,2025-06-01,150,28.54,4281.0,2-lb Spool 95/5 Lead-Free Solder
d6688450-16d3-4d63-9a75-b67b5e558178,2025,7,2025-07-01,219,50.65,11092.35,2-lb Spool 95/5 Lead-Free Solder
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2023,1,2023-01-01,483,56.4,27241.2,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2023,2,2023-02-01,174,101.4,17643.6,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2023,3,2023-03-01,157,106.11,16659.27,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2023,4,2023-04-01,165,144.31,23811.15,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2023,5,2023-05-01,373,53.33,19892.09,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2023,6,2023-06-01,357,118.38,42261.66,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2023,7,2023-07-01,464,157.03,72861.92,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2023,8,2023-08-01,344,85.27,29332.88,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2023,9,2023-09-01,248,53.6,13292.8,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2023,10,2023-10-01,63,27.93,1759.59,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2023,11,2023-11-01,204,95.29,19439.16,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2023,12,2023-12-01,471,106.33,50081.43,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2024,1,2024-01-01,201,101.09,20319.09,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2024,2,2024-02-01,275,92.66,25481.5,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2024,3,2024-03-01,449,192.55,86454.95,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2024,4,2024-04-01,80,185.9,14872.0,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2024,5,2024-05-01,469,101.45,47580.05,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2024,6,2024-06-01,189,73.7,13929.3,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2024,7,2024-07-01,170,190.33,32356.1,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2024,8,2024-08-01,417,95.59,39861.03,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2024,9,2024-09-01,421,171.12,72041.52,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2024,10,2024-10-01,480,99.65,47832.0,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2024,11,2024-11-01,178,38.35,6826.3,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2024,12,2024-12-01,383,176.8,67714.4,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2025,1,2025-01-01,400,143.31,57324.0,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2025,2,2025-02-01,279,149.58,41732.82,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2025,3,2025-03-01,78,24.22,1889.16,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2025,4,2025-04-01,486,178.86,86925.96,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2025,5,2025-05-01,379,54.91,20810.89,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2025,6,2025-06-01,484,16.49,7981.16,Water-Soluble Flux Paste
ba068dab-b87c-45a8-90b1-e32a5ccf44ed,2025,7,2025-07-01,350,145.25,50837.5,Water-Soluble Flux Paste
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2023,1,2023-01-01,205,68.3,14001.5,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2023,2,2023-02-01,319,193.41,61697.79,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2023,3,2023-03-01,128,154.52,19778.56,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2023,4,2023-04-01,398,151.23,60189.54,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2023,5,2023-05-01,498,172.4,85855.2,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2023,6,2023-06-01,184,111.74,20560.16,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2023,7,2023-07-01,127,57.66,7322.82,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2023,8,2023-08-01,449,25.66,11521.34,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2023,9,2023-09-01,279,156.03,43532.37,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2023,10,2023-10-01,385,100.42,38661.7,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2023,11,2023-11-01,268,72.96,19553.28,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2023,12,2023-12-01,241,102.2,24630.2,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2024,1,2024-01-01,399,26.94,10749.06,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2024,2,2024-02-01,288,137.53,39608.64,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2024,3,2024-03-01,332,20.03,6649.96,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2024,4,2024-04-01,179,178.25,31906.75,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2024,5,2024-05-01,484,148.53,71888.52,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2024,6,2024-06-01,303,66.46,20137.38,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2024,7,2024-07-01,250,186.36,46590.0,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2024,8,2024-08-01,428,184.29,78876.12,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2024,9,2024-09-01,456,38.02,17337.12,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2024,10,2024-10-01,140,10.82,1514.8,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2024,11,2024-11-01,98,15.04,1473.92,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2024,12,2024-12-01,321,10.3,3306.3,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2025,1,2025-01-01,394,15.17,5976.98,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2025,2,2025-02-01,217,60.85,13204.45,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2025,3,2025-03-01,81,98.44,7973.64,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2025,4,2025-04-01,253,117.56,29742.68,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2025,5,2025-05-01,111,121.69,13507.59,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2025,6,2025-06-01,264,174.17,45980.88,14-oz Bronze Head Plumber’s Hammer
e3ffb370-2c9d-48cb-ab9c-2263358f5e4a,2025,7,2025-07-01,180,11.66,2098.8,14-oz Bronze Head Plumber’s Hammer
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2023,1,2023-01-01,406,97.02,39390.12,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2023,2,2023-02-01,214,188.82,40407.48,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2023,3,2023-03-01,473,188.73,89269.29,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2023,4,2023-04-01,366,116.92,42792.72,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2023,5,2023-05-01,382,85.94,32829.08,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2023,6,2023-06-01,465,179.81,83611.65,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2023,7,2023-07-01,463,167.23,77427.49,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2023,8,2023-08-01,409,49.45,20225.05,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2023,9,2023-09-01,260,35.33,9185.8,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2023,10,2023-10-01,235,63.64,14955.4,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2023,11,2023-11-01,77,126.59,9747.43,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2023,12,2023-12-01,154,144.86,22308.44,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2024,1,2024-01-01,242,124.74,30187.08,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2024,2,2024-02-01,438,119.66,52411.08,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2024,3,2024-03-01,329,95.49,31416.21,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2024,4,2024-04-01,488,99.53,48570.64,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2024,5,2024-05-01,163,103.26,16831.38,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2024,6,2024-06-01,366,126.08,46145.28,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2024,7,2024-07-01,256,51.93,13294.08,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2024,8,2024-08-01,103,66.49,6848.47,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2024,9,2024-09-01,332,127.84,42442.88,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2024,10,2024-10-01,186,130.36,24246.96,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2024,11,2024-11-01,282,28.61,8068.02,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2024,12,2024-12-01,225,106.99,24072.75,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2025,1,2025-01-01,52,63.5,3302.0,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2025,2,2025-02-01,329,80.81,26586.49,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2025,3,2025-03-01,323,177.64,57377.72,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2025,4,2025-04-01,148,12.99,1922.52,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2025,5,2025-05-01,188,157.0,29516.0,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2025,6,2025-06-01,153,80.64,12337.92,18-in Aluminum Pipe Wrench
13f8c91d-fe6f-4ed8-995e-a81ed1bdaa41,2025,7,2025-07-01,259,173.24,44869.16,18-in Aluminum Pipe Wrench
c157a941-8415-4ab2-8d33-596867fe21fe,2023,1,2023-01-01,237,88.08,20874.96,"PVC Ratcheting Cutter, up to 1 ⅝"""
c157a941-8415-4ab2-8d33-596867fe21fe,2023,2,2023-02-01,204,135.51,27644.04,"PVC Ratcheting Cutter, up to 1 ⅝"""
c157a941-8415-4ab2-8d33-596867fe21fe,2023,3,2023-03-01,354,37.09,13129.86,"PVC Ratcheting Cutter, up to 1 ⅝"""
c157a941-8415-4ab2-8d33-596867fe21fe,2023,4,2023-04-01,114,108.16,12330.24,"PVC Ratcheting Cutter, up to 1 ⅝"""
c157a941-8415-4ab2-8d33-596867fe21fe,2023,5,2023-05-01,401,115.52,46323.52,"PVC Ratcheting Cutter, up to 1 ⅝"""
c157a941-8415-4ab2-8d33-596867fe21fe,2023,6,2023-06-01,161,163.18,26271.98,"PVC Ratcheting Cutter, up to 1 ⅝"""
c157a941-8415-4ab2-8d33-596867fe21fe,2023,7,2023-07-01,347,70.11,24328.17,"PVC Ratcheting Cutter, up to 1 ⅝"""
c157a941-8415-4ab2-8d33-596867fe21fe,2023,8,2023-08-01,480,148.27,71169.6,"PVC Ratcheting Cutter, up to 1 ⅝"""
c157a941-8415-4ab2-8d33-596867fe21fe,2023,9,2023-09-01,189,160.11,30260.79,"PVC Ratcheting Cutter, up to 1 ⅝"""
c157a941-8415-4ab2-8d33-596867fe21fe,2023,10,2023-10-01,249,54.05,13458.45,"PVC Ratcheting Cutter, up to 1 ⅝"""
c157a941-8415-4ab2-8d33-596867fe21fe,2023,11,2023-11-01,99,30.72,3041.28,"PVC Ratcheting Cutter, up to 1 ⅝"""
c157a941-8415-4ab2-8d33-596867fe21fe,2023,12,2023-12-01,229,174.6,39983.4,"PVC Ratcheting Cutter, up to 1 ⅝"""
c157a941-8415-4ab2-8d33-596867fe21fe,2024,1,2024-01-01,121,90.36,10933.56,"PVC Ratcheting Cutter, up to 1 ⅝"""
c157a941-8415-4ab2-8d33-596867fe21fe,2024,2,2024-02-01,489,129.77,63457.53,"PVC Ratcheting Cutter, up to 1 ⅝"""
c157a941-8415-4ab2-8d33-596867fe21fe,2024,3,2024-03-01,412,110.73,45620.76,"PVC Ratcheting Cutter, up to 1 ⅝"""
